Credit_Card_Exceed_Months_1,Loan_Tenure_Year_24.0,Years_to_Financial_Freedom_14.0,Years_to_Financial_Freedom_16.0,Number_of_Credit_Card_Facility_4.0,Number_of_Bank_Products_1.0,Number_of_Loan_to_Approve_1,Number_of_Loan_to_Approve_2,Property_Type_terrace,State_Kuala Lumpur,Number_of_Side_Income_2.0,Number_of_Side_Income_3.0,Monthly_Salary_High,Monthly_Salary_Medium,Total_Sum_of_Loan_High,Total_Sum_of_Loan_Low,Total_Income_for_Join_Application_Low,Total_Income_for_Join_Application_Medium,Score_8,Credit_Card_types_platinum,Score_9,Loan_Amount_Medium,Loan_Amount_Low,Loan_Tenure_Year_13.0,Credit_Card_Exceed_Months_4,Loan_Tenure_Year_14.0,Loan_Tenure_Year_18.0,Score_7,Years_to_Financial_Freedom_15.0,Property_Type_flat,Credit_Card_types_gold,Monthly_Salary_Low,Employment_Type_government,Loan_Tenure_Year_17.0,Number_of_Side_Income_1.0,Number_of_Credit_Card_Facility_3.0,Total_Sum_of_Loan_Medium,Number_of_Loan_to_Approve_3,Loan_Tenure_Year_21.0,More_Than_One_Products_yes,Total_Income_for_Join_Application_High,Years_to_Financial_Freedom_5.0,Loan_Tenure_Year_16.0,Loan_Amount_High,Years_to_Financial_Freedom_8.0,Score_6,Credit_Card_Exceed_Months_6,Number_of_Properties_2.0,Number_of_Credit_Card_Facility_2.0,Loan_Tenure_Year_22.0,Credit_Card_types_normal,State_Penang,Credit_Card_Exceed_Months_7,Property_Type_bungalow,State_Johor,Credit_Card_Exceed_Months_2,Employment_Type_self_employed,More_Than_One_Products_no,Loan_Tenure_Year_23.0,Loan_Tenure_Year_15.0,Years_for_Property_to_Completion_10.0,Number_of_Dependents_2,Loan_Tenure_Year_12.0,Years_to_Financial_Freedom_17.0,Loan_Tenure_Year_10.0
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,229,0,0,0,0,0,0,0,0,0,1,0,0,229,0,0,1,0,1,0,0,1,0,0,229,229,0,0,229,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
197,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,197,0,197,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,197,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,10,0,0,0,10,1,0,0,0,0,10,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,10,0,0,1,0,0,0,0
0,0,0,0,1,1,216,0,0,0,1,0,0,1,216,0,0,1,1,0,0,0,216,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,216,0,216,0,0,0,1,0
0,0,0,0,1,1,1,0,0,1,56,0,56,0,1,0,0,1,0,0,0,56,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,56,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,0,0,0,1,35,0,0,0,1,0,1,0,0,0,0,1,0,35,0,0,0,0,0,0,0,1,0,0,0,0,1,35,0,0,35,0,0,0,0,0,0,35,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
1,0,0,0,0,1,0,1,0,1,0,1,0,1,18,0,0,1,0,0,0,18,0,0,0,0,0,0,1,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,182,0,1,182,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0,0,0,0,0,0,0,0,0,1,0,1,182,0,1,0,0,0,1,1,0,0,1,1,0,0,0
0,0,0,0,1,0,231,0,0,1,1,0,0,1,231,0,0,231,0,0,0,0,231,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,1,1,0,231,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,1,176,0,0,0,1,0,1,176,0,1,0,176,0,0,0,0,0,0,0,0,0,0,176,176,0,0,0,0,0,0,0,0,1,0,1,0,0,0,176,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,0,0,0,0,1,0,0,0,0,0,168,1,0,0,168,0,1,0,0,168,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,168,0,0,0,0,0,1,0,0,0,1,0,168,168,0,0,0,0,0,0,1,0,0,1,1,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,229,0,1,0,0,1,229,0,229,0,0,0,0,0,0,1,229,0,0,1,0,0,1,0,229,0,0,0,0,0,0,1,1,229,0,0,0,0,0,0,0,1,0,0,0,229,1,0,0,0
0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,202,0,1,0,0,0,0,0,202,0,0,0,0,0,0,0,0,1,0,1,202,0,0,0,0,0,0,1,0,0,1,1,0,1,0,202,202,0,0,0,1,0,0,0,0
0,0,0,0,69,1,0,1,0,0,1,0,0,69,0,0,0,0,0,0,0,0,1,0,0,0,1,69,0,0,1,0,0,0,0,0,69,0,0,0,69,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,69,1,0,0,0
0,87,0,0,0,1,1,0,1,0,0,1,0,0,87,0,0,0,87,0,0,1,0,0,0,0,0,0,1,0,0,87,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,87,0,0,1,0,0,0,0
0,0,0,0,1,1,0,1,210,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,210,210,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,210,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,1,0,1,1,0,148,1,1,0,1,0,1,148,0,0,1,1,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0
0,0,0,0,0,1,201,0,0,0,201,0,201,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0,0,201,1,1,0,201,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0
1,0,0,0,1,254,254,0,0,1,0,1,0,1,0,0,0,1,0,0,1,254,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,1,107,0,0,0,0,107,1,0,0,107,0,1,0,0,0,0,0,0,0,0,107,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0
0,0,0,0,1,1,220,0,0,0,0,1,220,0,0,0,220,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0
0,0,0,0,1,1,0,0,0,1,0,0,0,122,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,122,1,0,122,0,0,0,0,0,0,0,1,0,0,122,1,0,0,0
0,0,0,0,0,0,0,0,49,1,0,1,0,0,0,0,1,0,49,1,0,49,0,49,0,0,0,0,1,0,0,1,0,0,0,0,49,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,1,0,0,0,0,0,0,0,0,0,93,0,0,0,0,1,93,1,0,93,93,0,0,0,0,0,93,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0
0,151,1,0,1,1,0,1,151,1,0,1,0,0,1,0,0,151,0,0,151,1,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0
0,0,0,0,180,1,0,1,0,0,1,0,0,180,0,0,0,0,0,0,0,0,1,0,0,0,1,180,0,0,1,0,0,0,0,0,180,0,0,0,180,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,180,1,0,0,0
0,0,0,0,0,1,1,0,0,0,0,1,212,0,0,0,1,0,212,0,0,1,0,0,0,0,212,0,0,0,0,0,0,0,0,0,212,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
0,0,0,0,1,1,1,0,1,1,1,0,0,1,81,0,0,81,81,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,81,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,1,0,0,171,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,171,171,0,0,1,1,0,0,0,0,0,0,171,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0
0,0,1,0,1,1,0,100,0,1,0,1,0,1,1,0,100,0,100,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,100
0,0,1,0,1,1,0,89,0,1,0,1,0,0,89,0,0,1,0,89,89,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,89,0,0,1,1,0,0,1,1,0,0,0
0,0,0,0,0,43,43,0,1,0,0,1,43,0,0,0,0,43,0,0,0,1,0,0,0,0,0,1,43,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,98,0,0,0,98,0,0,98,0,0,0,1,98,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0
0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,182,0,0,0,182,0,0,182,0,0,0,1,182,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0
0,0,0,0,1,1,0,229,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0,1,229,0,229,229,0,0,0,0,0,0,1,1,0,1,0,229,229,0,0,0,1,0,0,0,0
1,0,0,0,32,0,0,0,0,1,0,1,0,0,0,0,0,1,0,32,1,1,0,0,0,0,0,0,1,1,0,32,0,0,0,0,32,1,0,0,0,0,0,0,0,0,0,1,0,32,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0,1,1,1,0,0,0,0,193,0,193,0,0,193,1,0,193,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,193,0,0,1,0,0,0,0
0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,249,0,0,1,0,0,0,0,0,0,249,0,0,0,0,0,0,0,1,0,0,249,0,0,0,0,0,0,0,1,0,1,249,0,1,249,0,0,1,0,0,0,1,1,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,173,0,173,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,173,1,173,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,210,0,1,210,0,0,1,0,0,0,0,0,0,0,0,210,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,178,0,0,0,0,178,0,0,1,178,0,0,178,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,178,0,0
0,0,0,0,1,1,0,1,0,1,1,0,0,1,9,0,0,1,9,0,0,9,0,9,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,0,0,0,0,0,0,1,0,0,0,155,0,1,1,0,0,1,0,0,155,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,155,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0
0,0,0,0,0,0,73,0,0,0,0,1,0,1,1,0,0,1,73,0,0,0,1,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,73,0,0,0,1,0,0,0
0,0,0,0,207,1,0,0,0,0,0,0,0,1,1,0,0,1,207,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,207,0,0,207,0,0,0,0,0,1,0,0,207,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,207
0,0,0,0,0,1,0,0,0,0,0,1,0,0,196,0,0,1,0,196,0,196,0,0,0,0,1,0,0,0,0,196,0,0,0,1,0,196,0,1,0,0,0,0,0,196,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0
0,0,0,0,60,0,0,0,0,0,0,0,1,0,0,60,60,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,60,0,0,1,0,1,0,0,0,60,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,195,0,1,195,0,0,0,195,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,195,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,0,0,1,1,0,0,0,0,0,0,0,87,0,87,0,87,0,0,0,0,1,0,0,0,0,0,87,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,87,0,1,1,1,0,0,0
0,0,0,0,250,0,0,0,0,0,0,1,250,0,1,0,0,250,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,1,0,250,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0,0,0,0,0,1,0,0,219,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,219,219,0,0,1,1,0,0,0,0,0,0,219,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0
0,0,0,0,148,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,148,0,0,0,1,0,0,0,0,148,1,0,148,0,0,148,148,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,1,169,0,0,0,0,169,0,1,0,0,0,1,0,0,0,169,0,169,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,169,0,0,0,0
0,0,0,0,0,1,0,0,0,0,229,0,0,229,0,0,0,1,0,0,0,1,0,229,0,0,0,1,1,0,0,0,0,0,0,1,229,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,229,0,0,1,0,0,0,0
0,0,1,0,1,1,0,0,0,1,0,1,0,229,229,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,229,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0
1,0,0,0,0,0,1,0,245,1,1,0,245,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,245,0,0,0,0,0,0,0,0,0,0,0,0,245,0,0,0,1,1,245,0,0,0,0,0,0,0,245,0,0,1,0,0,0,0
0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,211,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,211,1,0,211,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,211,0,0
0,0,0,0,1,1,196,0,0,0,0,1,196,0,0,196,0,1,196,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,196,1,0,1,0,0,0,1,0,0,0,0,0,1,0
0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,19,0,0,0,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,19,0,0,0,0,0,0,0,19,0,1,0,0,1,0,0,0,0,0,0,19,19,0,0,1,0,0,0
0,0,0,0,0,0,0,1,0,0,0,1,236,0,1,0,0,1,0,0,0,236,0,0,0,0,0,236,236,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0
0,0,0,0,1,1,0,191,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,191,0,1,0,0,1,0,0,0,0,0,0,191,0,191,1,1,0,0,0
0,0,0,0,239,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,239,0,239,0,1,0,0,1,0,1,0,0,0,0,1,0,239,0,0,0,0,0
0,0,0,1,1,1,1,0,0,0,0,1,0,92,0,1,0,1,92,0,0,0,92,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,92,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,1,1,0,0,0,213,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,213,1,213,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,213,0,0,213,0,0,0,1,0,0,0,1,213,0,0,0
0,0,0,0,0,225,225,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,225,0,0,0,0,1,0,0,0,225,0,1,225,1,1,0,1,225,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,1,1,123,0,0,0,0,1,123,0,0,0,123,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0
0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,238,1,0,0,1,0,1,0,238,0,1,1,0,0,238,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,238,0,0,238,0,0,1,0
0,0,0,0,1,1,0,1,0,1,204,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,204,204,0,1,0,0,0,0,0,0,204,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,0,0,0,0,0,0,0,0,1,0,192,0,0,192,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,192,0,0,0,0,0,1,0,0,0,0,0,0,0,192,1,1,1,0,0,0,0,0,0,0,0,1,0,192,0,0,0,0,0
0,0,1,0,1,1,0,150,1,1,1,0,0,1,0,0,150,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,150,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0
0,0,0,0,96,1,0,0,0,0,0,96,1,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,96,1,0,1,1,0,0,96,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,1,0,1,11,0,0,1,0,0,0,0,0,0,0,11,0,1,0,0,11,0,0,0,0,0,0,11,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,1,45,0,0,0,45,0,0,0,1,1,0,0,0,45,0,0,1,1,45,0,0,0,0,0,1,1,0,45,0,0,0,0,0,0,45,1,0,0,0,45,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,1,0,38,1,0,0,38,0,0,38,0,38,0,38,0,0,38,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,38,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0,0,0,0,1,1,0,1,0,1,0,1,21,0,0,0,0,0,0,0,1,1,0,0,0,0,21,0,0,0,1,0,0,0,0,0,21,0,0,21,1,0,0,0,0,0,0,1,0,0,0,0,0,21,0,0,0,0,0,0,0,1,0,0,0
1,0,0,0,0,1,16,0,16,1,0,1,0,1,0,0,0,1,0,16,0,0,16,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16
0,0,1,0,1,1,0,1,0,1,35,0,0,0,0,0,0,0,1,0,0,35,0,0,0,0,0,0,0,1,0,35,0,0,0,0,35,0,0,1,35,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1
0,0,0,0,1,1,0,0,1,1,1,0,215,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,215,0,0,0,0,0,0,0,1,215,0,0,215,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,215,215,0,1,1,0,0,0
0,0,0,0,151,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,151,0,0,0,0,151,0,0,151,0,0,0,0,0,0,0,151,151,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,71,1,71,0,0,0,0,0,0,71,0,71,0,1,0,71,0,1,0,0,0,0,0,1,0,0,0,0,0,0,71,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,71,1
0,0,0,0,227,1,0,227,0,0,1,0,0,1,0,1,227,0,227,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,227,1,1,0,0,0
0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,233,0,0,0,0,1,0,0,1,0,0,233,233,0,233,0,1,0,0,0,0,1,233,0,0,1,0,0,0,1,1,0,0,0
0,0,1,0,1,1,0,1,0,1,0,1,228,0,0,0,0,0,0,0,228,228,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,228,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
1,0,0,0,30,1,0,0,0,0,0,0,1,0,30,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,30,0,0,1,0,1,30,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,30,1,1,0,0,0
1,0,0,0,0,1,69,0,0,0,1,0,69,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,69,0,0,0,0,0,1,69,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0
0,0,0,0,0,0,140,0,1,0,140,0,0,1,140,0,0,1,0,0,0,140,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,140
0,0,0,0,0,1,0,0,0,0,66,0,0,1,0,0,0,1,66,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,66,66,1,0,0,0,0,66,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,66,0
0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,100,0,0,1,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,100,0,0,0,1,0,0,1,1,100,0,0
0,0,0,0,0,0,1,0,0,0,0,1,45,0,0,0,0,1,0,0,0,0,0,0,1,0,0,45,0,0,0,0,0,0,0,0,1,0,0,45,0,0,0,1,0,0,0,0,0,45,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,0,0,0,0,1,0,0,0,0,149,0,1,0,0,1,0,149,0,0,1,1,0,0,1,0,0,0,149,0,1,0,0,0,0,0,0,1,0,149,0,0,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,228,0,0,0,228,0,0,0,1,228,0,0,228,0,228,0,1,0,0,0,1,0,0,0,0,0,228,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,219,0,1,0,0,0,219,0,0,0,0,0,1,1,0,0,0,0,0,0,219,0,0,1,0,0,0,0,0,0,0,1,0,219,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8,0,1,0,0,0,0,8,0,8,8,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,8,0,0,0,0,0
0,73,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,73,1,0,73,0,73,0,0,0,0,0,0,1,0,73,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
1,0,0,0,143,0,0,1,0,1,0,143,0,1,0,0,0,1,0,0,1,0,143,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,143,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,1,1,60,0,0,1,0,0,0,1,0,0,0,1,0,60,0,1,0,0,0,0,60,0,0,60,0,0,0,0,1,0,60,0,0,0,0,0,0,0,0,60,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,203,0,0,0,0,0,0,0,0,0,1,0,0,203,0,1,0,0,0,1,0,0,0,0,0,0,1,0,203,1,0,0,0,0,0,0,203,0,0,0,1,0,0,0
1,0,0,0,1,1,0,0,1,1,0,0,0,0,164,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,164,0,0,1,0,0,164,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,164,0,0,1,0,0,0,0
0,0,0,1,1,1,1,0,0,0,75,0,0,0,0,0,0,1,0,0,75,1,0,0,0,0,0,0,0,0,75,75,1,0,0,0,75,0,0,1,0,0,75,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,1,1,0,0,34,1,0,0,1,0,34,0,1,0,0,0,1,1,0,0,0,34,0,0,0,0,34,0,0,0,34,0,0,34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
